SeriesName,SeriesCode,CountryName,CountryCode,Year,Value
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,2016.0,13.958
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,2016.0,43.264
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,2016.0,66.818
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,2016.0,25.836
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,2016.0,34.659
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Brazil,BRA,2016.0,17.83120918
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,China,CHN,2016.0,7.269859791
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,India,IND,2016.0,33.41910172
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Russian Federation,RUS,2016.0,0.793299973
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,South Africa,ZAF,2016.0,4.491079807
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Brazil,BRA,2016.0,13.77169991
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,China,CHN,2016.0,11.23507977
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,India,IND,2016.0,50.51277161
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Russian Federation,RUS,2016.0,1.268069983
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,South Africa,ZAF,2016.0,4.654349804
"Secondary education, pupils",SE.SEC.ENRL,Brazil,BRA,2016.0,23538072
"Secondary education, pupils",SE.SEC.ENRL,China,CHN,2016.0,83956320
"Secondary education, pupils",SE.SEC.ENRL,India,IND,2016.0,132161360
"Secondary education, pupils",SE.SEC.ENRL,Russian Federation,RUS,2016.0,9566901
"Secondary education, pupils",SE.SEC.ENRL,South Africa,ZAF,2016.0,5164481
"Secondary education, teachers",SE.SEC.TCHR,Brazil,BRA,2016.0,1417859
"Secondary education, teachers",SE.SEC.TCHR,China,CHN,2016.0,6219580
"Secondary education, teachers",SE.SEC.TCHR,India,IND,2016.0,4638710
"Secondary education, teachers",SE.SEC.TCHR,South Africa,ZAF,2016.0,192359
Urban population,SP.URB.TOTL,Brazil,BRA,2016.0,177386818
Urban population,SP.URB.TOTL,China,CHN,2016.0,782199374
Urban population,SP.URB.TOTL,India,IND,2016.0,439498772
Urban population,SP.URB.TOTL,Russian Federation,RUS,2016.0,107050095
Urban population,SP.URB.TOTL,South Africa,ZAF,2016.0,36724030
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,2016.0,86.042
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,2016.0,56.736
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,2016.0,33.182
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,2016.0,74.164
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,2016.0,65.341
Access to electricity (% of population),EG.ELC.ACCS.ZS,Brazil,BRA,2017.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,China,CHN,2017.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,India,IND,2017.0,92.6
Access to electricity (% of population),EG.ELC.ACCS.ZS,Russian Federation,RUS,2017.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Africa,ZAF,2017.0,84.4
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Brazil,BRA,2017.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,China,CHN,2017.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,India,IND,2017.0,89.31665443
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Russian Federation,RUS,2017.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,South Africa,ZAF,2017.0,70.3145301
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Brazil,BRA,2017.0,100
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,China,CHN,2017.0,100
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,India,IND,2017.0,99.08851624
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Russian Federation,RUS,2017.0,99.71297455
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,South Africa,ZAF,2017.0,91.70476532
"Primary education, pupils",SE.PRM.ENRL,Brazil,BRA,2017.0,16106812
"Primary education, pupils",SE.PRM.ENRL,China,CHN,2017.0,100321024
"Primary education, pupils",SE.PRM.ENRL,India,IND,2017.0,143227424
"Primary education, pupils",SE.PRM.ENRL,Russian Federation,RUS,2017.0,6573633
"Primary education, pupils",SE.PRM.ENRL,South Africa,ZAF,2017.0,7582154
"Primary education, teachers",SE.PRM.TCHR,Brazil,BRA,2017.0,796457
"Primary education, teachers",SE.PRM.TCHR,China,CHN,2017.0,6045682
"Primary education, teachers",SE.PRM.TCHR,India,IND,2017.0,4373417
"Primary education, teachers",SE.PRM.TCHR,Russian Federation,RUS,2017.0,309219
Rural population,SP.RUR.TOTL,Brazil,BRA,2017.0,28454530
Rural population,SP.RUR.TOTL,China,CHN,2017.0,582840458
Rural population,SP.RUR.TOTL,India,IND,2017.0,888869466
Rural population,SP.RUR.TOTL,Russian Federation,RUS,2017.0,37147222
Rural population,SP.RUR.TOTL,South Africa,ZAF,2017.0,19465654
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,2017.0,13.691
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,2017.0,42.04
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,2017.0,66.4
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,2017.0,25.708
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,2017.0,34.15
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Brazil,BRA,2017.0,17.77236938
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,China,CHN,2017.0,7.539090157
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,India,IND,2017.0,35.20809174
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Russian Federation,RUS,2017.0,0.8188199997
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,South Africa,ZAF,2017.0,3.146229982
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Brazil,BRA,2017.0,13.74407005
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,China,CHN,2017.0,11.94174004
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Russian Federation,RUS,2017.0,1.289800048
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,South Africa,ZAF,2017.0,4.223090172
"Secondary education, pupils",SE.SEC.ENRL,Brazil,BRA,2017.0,23118180
"Secondary education, pupils",SE.SEC.ENRL,China,CHN,2017.0,83407928
"Secondary education, pupils",SE.SEC.ENRL,India,IND,2017.0,129829192
"Secondary education, pupils",SE.SEC.ENRL,Russian Federation,RUS,2017.0,9905067
"Secondary education, pupils",SE.SEC.ENRL,South Africa,ZAF,2017.0,5052180
"Secondary education, teachers",SE.SEC.TCHR,Brazil,BRA,2017.0,1382343
"Secondary education, teachers",SE.SEC.TCHR,China,CHN,2017.0,6266954
"Secondary education, teachers",SE.SEC.TCHR,India,IND,2017.0,4731207
"Secondary education, teachers",SE.SEC.TCHR,South Africa,ZAF,2017.0,182937
Urban population,SP.URB.TOTL,Brazil,BRA,2017.0,179379301
Urban population,SP.URB.TOTL,China,CHN,2017.0,803554542
Urban population,SP.URB.TOTL,India,IND,2017.0,449789369
Urban population,SP.URB.TOTL,Russian Federation,RUS,2017.0,107349518
Urban population,SP.URB.TOTL,South Africa,ZAF,2017.0,37534797
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,2017.0,86.309
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,2017.0,57.96
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,2017.0,33.6
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,2017.0,74.292
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,2017.0,65.85
Access to electricity (% of population),EG.ELC.ACCS.ZS,Brazil,BRA,2018.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,China,CHN,2018.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,India,IND,2018.0,95.2358551
Access to electricity (% of population),EG.ELC.ACCS.ZS,Russian Federation,RUS,2018.0,100
Access to electricity (% of population),EG.ELC.ACCS.ZS,South Africa,ZAF,2018.0,91.22987366
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Brazil,BRA,2018.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,China,CHN,2018.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,India,IND,2018.0,92.92933495
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,Russian Federation,RUS,2018.0,100
"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,South Africa,ZAF,2018.0,89.59881919
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Brazil,BRA,2018.0,100
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,China,CHN,2018.0,100
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,India,IND,2018.0,99.70723724
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,Russian Federation,RUS,2018.0,99.72133636
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,South Africa,ZAF,2018.0,92.0568924
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,Brazil,BRA,2018.0,16.29999924
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,China,CHN,2018.0,24.60000038
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,India,IND,2018.0,35.20000076
Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,South Africa,ZAF,2018.0,25.60000038
"Primary education, pupils",SE.PRM.ENRL,Brazil,BRA,2018.0,15951913
"Primary education, pupils",SE.PRM.ENRL,China,CHN,2018.0,101872976
"Primary education, pupils",SE.PRM.ENRL,Russian Federation,RUS,2018.0,6927980
"Primary education, pupils",SE.PRM.ENRL,South Africa,ZAF,2018.0,7568387
"Primary education, teachers",SE.PRM.TCHR,Brazil,BRA,2018.0,798957
"Primary education, teachers",SE.PRM.TCHR,China,CHN,2018.0,6201651
"Primary education, teachers",SE.PRM.TCHR,Russian Federation,RUS,2018.0,321587
Rural population,SP.RUR.TOTL,Brazil,BRA,2018.0,28133826
Rural population,SP.RUR.TOTL,China,CHN,2018.0,568902350
Rural population,SP.RUR.TOTL,India,IND,2018.0,892321651
Rural population,SP.RUR.TOTL,Russian Federation,RUS,2018.0,36938654
Rural population,SP.RUR.TOTL,South Africa,ZAF,2018.0,19439954
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,2018.0,13.431
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,2018.0,40.848
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,2018.0,65.97
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,2018.0,25.567
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,2018.0,33.645
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Brazil,BRA,2018.0,18.20643997
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,China,CHN,2018.0,7.992030144
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,Russian Federation,RUS,2018.0,0.8241500258
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,South Africa,ZAF,2018.0,4.754159927
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Brazil,BRA,2018.0,13.86009979
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,China,CHN,2018.0,12.82316017
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,India,IND,2018.0,51.13156128
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,Russian Federation,RUS,2018.0,1.305750012
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,South Africa,ZAF,2018.0,5.037650108
"Secondary education, pupils",SE.SEC.ENRL,Brazil,BRA,2018.0,22863908
"Secondary education, pupils",SE.SEC.ENRL,China,CHN,2018.0,84321856
"Secondary education, pupils",SE.SEC.ENRL,India,IND,2018.0,131759760
"Secondary education, pupils",SE.SEC.ENRL,Russian Federation,RUS,2018.0,10242404
"Secondary education, pupils",SE.SEC.ENRL,South Africa,ZAF,2018.0,4878960
"Secondary education, teachers",SE.SEC.TCHR,Brazil,BRA,2018.0,1380391
"Secondary education, teachers",SE.SEC.TCHR,China,CHN,2018.0,6359696
"Secondary education, teachers",SE.SEC.TCHR,South Africa,ZAF,2018.0,182981.5938
Urban population,SP.URB.TOTL,Brazil,BRA,2018.0,181335507
Urban population,SP.URB.TOTL,China,CHN,2018.0,823827650
Urban population,SP.URB.TOTL,India,IND,2018.0,460295677
Urban population,SP.URB.TOTL,Russian Federation,RUS,2018.0,107539206
Urban population,SP.URB.TOTL,South Africa,ZAF,2018.0,38339668
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,2018.0,86.569
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,2018.0,59.152
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,2018.0,34.03
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,2018.0,74.433
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,2018.0,66.355
"Primary education, pupils",SE.PRM.ENRL,China,CHN,2019.0,104325248
"Primary education, pupils",SE.PRM.ENRL,India,IND,2019.0,120064160
"Primary education, teachers",SE.PRM.TCHR,China,CHN,2019.0,6363952
"Primary education, teachers",SE.PRM.TCHR,India,IND,2019.0,4339390
Rural population,SP.RUR.TOTL,Brazil,BRA,2019.0,27807886
Rural population,SP.RUR.TOTL,China,CHN,2019.0,554781038
Rural population,SP.RUR.TOTL,India,IND,2019.0,895386226
Rural population,SP.RUR.TOTL,Russian Federation,RUS,2019.0,36689646
Rural population,SP.RUR.TOTL,South Africa,ZAF,2019.0,19408553
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,2019.0,13.176
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,2019.0,39.692
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,2019.0,65.528
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,2019.0,25.413
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,2019.0,33.144
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,China,CHN,2019.0,8.47976017
"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,India,IND,2019.0,43.77428818
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,China,CHN,2019.0,13.65021992
"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,India,IND,2019.0,51.88803864
"Secondary education, pupils",SE.SEC.ENRL,China,CHN,2019.0,86101696
"Secondary education, pupils",SE.SEC.ENRL,India,IND,2019.0,130932816
"Secondary education, teachers",SE.SEC.TCHR,China,CHN,2019.0,6474893
"Secondary education, teachers",SE.SEC.TCHR,India,IND,2019.0,6103309
Urban population,SP.URB.TOTL,Brazil,BRA,2019.0,183241641
Urban population,SP.URB.TOTL,China,CHN,2019.0,842933962
Urban population,SP.URB.TOTL,India,IND,2019.0,471031528
Urban population,SP.URB.TOTL,Russian Federation,RUS,2019.0,107683889
Urban population,SP.URB.TOTL,South Africa,ZAF,2019.0,39149717
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,2019.0,86.824
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,2019.0,60.308
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,2019.0,34.472
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,2019.0,74.587
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,2019.0,66.856
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Brazil,BRA,2011.0,65.4728
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,China,CHN,2011.0,7.3596
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,India,IND,2011.0,31.3534
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Russian Federation,RUS,2011.0,27.0646
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Africa,ZAF,2011.0,71.0324
Age dependency ratio (% of working-age population),SP.POP.DPND,Brazil,BRA,2011.0,45.65736422
Age dependency ratio (% of working-age population),SP.POP.DPND,China,CHN,2011.0,36.55419199
Age dependency ratio (% of working-age population),SP.POP.DPND,India,IND,2011.0,55.20863742
Age dependency ratio (% of working-age population),SP.POP.DPND,Russian Federation,RUS,2011.0,39.41085285
Age dependency ratio (% of working-age population),SP.POP.DPND,South Africa,ZAF,2011.0,52.47541128
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Brazil,BRA,2011.0,10.24101961
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,China,CHN,2011.0,11.27822094
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,India,IND,2011.0,8.030732645
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Russian Federation,RUS,2011.0,18.26646903
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,South Africa,ZAF,2011.0,7.318355878
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Brazil,BRA,2011.0,35.41634462
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,China,CHN,2011.0,25.27597105
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,India,IND,2011.0,47.17790478
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Russian Federation,RUS,2011.0,21.14438382
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,South Africa,ZAF,2011.0,45.1570554
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Brazil,BRA,2011.0,15.11
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,China,CHN,2011.0,11.93
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,India,IND,2011.0,20.495
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Russian Federation,RUS,2011.0,12.6
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Africa,ZAF,2011.0,23.097
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Brazil,BRA,2011.0,7.788301259
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,China,CHN,2011.0,4.325513169
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,India,IND,2011.0,3.246342018
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,2011.0,4.797973856
